time,TP9,AF7,AF8,TP10,AUX
1644477864758.9688,-15.625,-20.01953125,164.0625,-16.11328125,-121.58203125
1644477864762.875,-43.45703125,-20.01953125,-427.24609375,-32.2265625,11.71875
1644477864766.7812,-30.2734375,-15.13671875,-146.97265625,-31.73828125,-81.0546875
1644477864770.6875,5.859375,-14.16015625,405.2734375,-16.11328125,-112.79296875
1644477864774.5938,-0.9765625,-23.4375,321.2890625,-15.13671875,-48.33984375
1644477864778.5,-29.296875,-31.73828125,-18.06640625,-27.83203125,-25.87890625
1644477864782.4062,-42.96875,-38.0859375,-299.31640625,-36.1328125,16.11328125
1644477864786.3125,-26.3671875,-32.2265625,-238.28125,-25.87890625,19.04296875
1644477864790.2188,-5.859375,-18.06640625,60.546875,-18.5546875,109.86328125
1644477864794.125,-6.34765625,-17.578125,-164.55078125,-17.08984375,306.640625
1644477864798.0312,-22.94921875,-10.25390625,-25.390625,-28.3203125,49.31640625
1644477864801.9375,-48.828125,-12.20703125,19.53125,-36.1328125,-232.421875
1644477864805.8438,-33.69140625,-16.6015625,-233.88671875,-8.7890625,-137.20703125
1644477864809.75,6.34765625,-15.13671875,18.5546875,15.625,10.25390625
1644477864813.6562,-1.46484375,-25.390625,381.8359375,9.27734375,-15.625
1644477864817.5625,-27.83203125,-27.34375,257.8125,-6.8359375,-86.42578125
1644477864821.4688,-42.48046875,-23.92578125,-291.50390625,-13.671875,-4.39453125
1644477864825.375,-35.15625,-20.01953125,-365.234375,-3.90625,-36.1328125
1644477864829.2812,4.39453125,-14.6484375,40.52734375,16.6015625,-69.3359375
1644477864833.1875,27.34375,-16.6015625,233.3984375,22.4609375,56.640625
1644477864837.0938,8.30078125,-15.13671875,-144.53125,14.6484375,219.7265625
1644477864841,-21.97265625,-11.71875,-443.359375,-3.41796875,153.80859375
1644477864844.9062,-27.83203125,-18.06640625,-113.76953125,-17.578125,-146.97265625
1644477864848.8125,7.32421875,-20.5078125,196.77734375,-2.9296875,-93.75
1644477864852.7188,36.1328125,-16.6015625,280.76171875,17.578125,46.38671875
1644477864856.625,11.71875,-18.5546875,233.88671875,2.44140625,-62.5
1644477864860.5312,-28.3203125,-24.90234375,35.15625,-19.04296875,-145.01953125
1644477864864.4375,-31.25,-24.4140625,-252.9296875,-17.578125,-136.71875
1644477864868.3438,-6.8359375,-21.97265625,-161.1328125,-4.39453125,-45.8984375
1644477864872.25,12.6953125,-22.94921875,262.6953125,0.48828125,-25.87890625
1644477864876.1562,5.37109375,-23.92578125,156.25,-12.20703125,-30.2734375
1644477864880.0625,-29.296875,-27.34375,-250.9765625,-35.64453125,53.7109375
1644477864883.9688,-48.33984375,-25.390625,-776.3671875,-39.55078125,310.546875
