time,TP9,AF7,AF8,TP10,AUX
1656409123486.2188,5.37109375,-32.2265625,-33.69140625,40.52734375,-39.55078125
1656409123490.125,1.46484375,-37.59765625,-33.203125,27.83203125,-108.3984375
1656409123494.0312,1.953125,-41.50390625,-40.0390625,17.08984375,-148.92578125
1656409123497.9375,12.20703125,-38.57421875,-37.59765625,15.13671875,-83.0078125
1656409123501.8438,12.6953125,-38.0859375,-20.5078125,25.390625,-48.828125
1656409123505.75,6.34765625,-38.0859375,-21.484375,23.92578125,-62.01171875
1656409123509.6562,-1.953125,-40.0390625,-27.34375,16.6015625,-13.671875
1656409123513.5625,-3.41796875,-38.57421875,-25.87890625,33.203125,204.1015625
1656409123517.4688,3.41796875,-36.1328125,-1.953125,48.828125,378.90625
1656409123521.375,4.39453125,-37.109375,37.109375,45.8984375,28.3203125
1656409123525.2812,15.13671875,-40.0390625,30.76171875,56.640625,-115.72265625
1656409123529.1875,18.06640625,-39.55078125,7.32421875,56.640625,90.33203125
1656409123533.0938,18.06640625,-38.0859375,19.53125,42.48046875,20.99609375
1656409123537,35.64453125,-36.62109375,30.2734375,43.45703125,-116.2109375
1656409123540.9062,50.29296875,-36.62109375,20.01953125,45.8984375,-114.2578125
1656409123544.8125,35.15625,-40.0390625,21.97265625,34.66796875,-33.203125
1656409123548.7188,21.97265625,-41.9921875,17.578125,29.78515625,-64.94140625
1656409123552.625,23.4375,-41.50390625,14.16015625,35.64453125,-159.66796875
1656409123556.5312,25.390625,-41.015625,0.9765625,29.78515625,9.27734375
1656409123560.4375,36.1328125,-41.9921875,-5.859375,38.0859375,321.2890625
1656409123564.3438,30.2734375,-36.62109375,22.4609375,47.8515625,103.02734375
1656409123568.25,21.484375,-41.50390625,21.97265625,40.52734375,-128.41796875
1656409123572.1562,18.06640625,-49.31640625,6.8359375,32.71484375,20.5078125
1656409123576.0625,11.23046875,-45.41015625,13.671875,29.296875,106.4453125
1656409123579.9688,31.25,-36.1328125,31.25,30.2734375,-77.1484375
1656409123583.875,47.36328125,-37.109375,24.4140625,31.73828125,-151.85546875
1656409123587.7812,49.31640625,-40.52734375,10.25390625,29.78515625,-70.3125
1656409123591.6875,61.03515625,-42.48046875,12.6953125,22.94921875,-103.02734375
1656409123595.5938,51.26953125,-42.48046875,14.16015625,28.3203125,-168.45703125
1656409123599.5,29.78515625,-40.52734375,4.39453125,36.1328125,-165.0390625
1656409123603.4062,37.59765625,-41.015625,-9.765625,41.015625,2.44140625
1656409123607.3125,41.015625,-41.015625,-1.46484375,26.85546875,92.7734375
1656409123611.2188,34.1796875,-44.921875,6.34765625,16.6015625,-92.28515625
1656409123615.125,44.921875,-47.8515625,-14.16015625,40.52734375,-125
1656409123619.0312,45.8984375,-44.921875,-21.484375,51.7578125,93.75
1656409123622.9375,20.5078125,-51.26953125,2.44140625,20.01953125,80.56640625
1656409123626.8438,13.18359375,-56.15234375,4.8828125,5.37109375,-119.140625
1656409123630.75,9.765625,-60.546875,-13.671875,7.32421875,-9.27734375
1656409123634.6562,13.671875,-61.03515625,-19.53125,20.5078125,151.3671875
1656409123638.5625,15.625,-55.6640625,-2.44140625,29.78515625,21.97265625
1656409123642.4688,15.13671875,-50.29296875,-7.8125,26.85546875,-77.1484375
1656409123646.375,21.97265625,-43.9453125,-20.01953125,38.57421875,-57.12890625
1656409123650.2812,10.25390625,-43.45703125,-20.5078125,27.34375,88.37890625
1656409123654.1875,0.9765625,-43.45703125,-13.671875,18.06640625,139.16015625
1656409123658.0938,12.20703125,-41.9921875,-4.8828125,20.01953125,-52.24609375
1656409123662,17.578125,-41.50390625,-20.5078125,15.625,-35.64453125
1656409123665.9062,16.11328125,-34.66796875,-20.99609375,17.08984375,204.1015625
1656409123669.8125,18.5546875,-29.296875,3.41796875,7.32421875,8.7890625
1656409123673.7188,7.8125,-33.69140625,-5.37109375,6.34765625,-122.55859375
1656409123677.625,3.90625,-36.62109375,-22.4609375,12.6953125,-17.08984375
1656409123681.5312,12.6953125,-32.71484375,-2.44140625,19.53125,81.54296875
1656409123685.4375,20.5078125,-31.73828125,-6.8359375,16.6015625,-0.48828125
1656409123689.3438,28.3203125,-34.1796875,-38.57421875,3.41796875,-52.734375
1656409123693.25,40.52734375,-32.2265625,-36.1328125,8.7890625,36.1328125
1656409123697.1562,35.15625,-25.87890625,-25.390625,27.83203125,162.59765625
1656409123701.0625,16.6015625,-21.97265625,-20.99609375,33.203125,95.21484375
1656409123704.9688,6.34765625,-25.390625,-26.3671875,15.625,-66.89453125
1656409123708.875,1.953125,-30.76171875,-49.31640625,12.6953125,52.734375
1656409123712.7812,-11.23046875,-30.2734375,-32.71484375,8.7890625,139.6484375
1656409123716.6875,-21.484375,-27.83203125,-16.11328125,-5.859375,-125.9765625
1656409123720.5938,-16.6015625,-23.92578125,-27.34375,11.23046875,-151.85546875
1656409123724.5,-13.18359375,-21.484375,-26.85546875,20.5078125,11.23046875
1656409123728.4062,-4.39453125,-22.94921875,-28.3203125,8.30078125,-23.4375
1656409123732.3125,-10.7421875,-23.92578125,-34.66796875,3.41796875,-132.32421875
1656409123736.2188,-27.83203125,-27.34375,-35.15625,1.953125,-82.51953125
1656409123740.125,-32.2265625,-24.90234375,-33.69140625,7.8125,-5.37109375
1656409123744.0312,-28.80859375,-25.390625,-41.50390625,9.765625,8.30078125
1656409123747.9375,-28.80859375,-33.203125,-40.52734375,-1.46484375,20.01953125
1656409123751.8438,-33.203125,-37.109375,-44.921875,-12.6953125,9.27734375
1656409123755.75,-23.4375,-34.1796875,-60.546875,-6.34765625,233.3984375
1656409123759.6562,-8.30078125,-25.87890625,-25.390625,-3.41796875,165.0390625
1656409123763.5625,-13.671875,-20.99609375,-19.53125,-3.90625,-109.86328125
1656409123767.4688,-20.5078125,-17.578125,-38.57421875,4.39453125,-94.23828125
1656409123771.375,-20.5078125,-15.13671875,-30.2734375,4.39453125,-97.16796875
1656409123775.2812,-15.13671875,-21.97265625,-31.73828125,0.48828125,-147.4609375
1656409123779.1875,-10.25390625,-24.90234375,-38.0859375,1.953125,-97.16796875
1656409123783.0938,-5.859375,-27.34375,-37.59765625,8.7890625,-33.203125
1656409123787,9.27734375,-31.73828125,-34.66796875,7.32421875,-40.52734375
1656409123790.9062,22.94921875,-32.2265625,-44.43359375,-8.30078125,-0.9765625
1656409123794.8125,20.5078125,-29.78515625,-32.71484375,-10.25390625,14.6484375
1656409123798.7188,5.37109375,-28.80859375,-32.71484375,1.46484375,156.25
